booking_id,venue_name,purpose,student_count,faculty_id,department,start_time,end_time,date,status,utilization_rate,satisfaction_score,is_peak_hour
BKG100948,ME101,Placement,82,FAC5076,ECE,11:00,12:00,2026-06-21,Approved,0.91,4,1
BKG100949,ME305,Workshop,86,FAC5002,EEE,12:00,15:00,2026-05-23,Approved,0.96,3,0
BKG100950,WW 008,Meeting,51,FAC5025,ECE,09:00,10:00,2026-05-03,Approved,0.85,4,1
BKG100951,ME304,Class,89,FAC5077,CIVIL,11:00,14:00,2026-05-24,Approved,0.99,3,1
BKG100952,Mechatronics - Computer Center 49,Lab,25,FAC5037,IT,12:00,13:00,2026-06-24,Approved,0.83,5,0
BKG100953,Computer Lab (26),Training,58,FAC5012,AIML,12:00,13:00,2026-05-19,Approved,0.84,5,0
BKG100954,BIOTECH SEMINAR HALL,Workshop,105,FAC5112,AIML,12:00,13:00,2026-05-21,Approved,0.88,3,0
BKG100955,Servo Lab,Seminar,195,FAC5004,CIVIL,10:00,13:00,2026-05-17,Approved,0.96,4,1
BKG100956,EW 103,Conference,47,FAC5033,EEE,11:00,12:00,2026-07-04,Approved,0.78,5,1
BKG100957,ME201,Placement,90,FAC5072,AIML,10:00,12:00,2026-05-26,Approved,1.0,4,1
BKG100958,ME304,Placement,71,FAC5133,AIML,11:00,13:00,2026-05-30,Approved,0.79,4,1
BKG100959,WW 008,Placement,48,FAC5039,ECE,11:00,13:00,2026-05-21,Approved,0.8,3,1
BKG100960,EW 214,Training,53,FAC5116,AIDS,09:00,12:00,2026-05-25,Approved,0.88,4,1
BKG100961,ME204,Class,90,FAC5120,EEE,09:00,11:00,2026-04-28,Approved,1.0,3,1
BKG100962,ME303,Meeting,88,FAC5011,IT,12:00,13:00,2026-05-19,Approved,0.98,4,0
BKG100963,Computer Lab (21),Workshop,49,FAC5123,IT,15:00,16:00,2026-05-20,Approved,0.83,4,0
BKG100964,SF 101,Meeting,74,FAC5027,TEXTILE,10:00,12:00,2026-05-15,Approved,0.92,4,1
BKG100965,EW 108,Placement,54,FAC5082,CIVIL,09:00,10:00,2026-05-31,Approved,0.9,5,1
BKG100966,Computer Lab (26),Workshop,50,FAC5074,IT,10:00,12:00,2026-07-07,Approved,0.72,5,1
BKG100967,WW 214,Placement,40,FAC5131,MECH,11:00,13:00,2026-06-04,Approved,0.67,4,1
BKG100968,ECE SEMINAR HALL,Workshop,160,FAC5088,CSE,14:00,16:00,2026-07-21,Approved,0.89,3,0
BKG100969,EW 102,Placement,40,FAC5110,MECH,11:00,14:00,2026-07-17,Approved,0.67,3,1
BKG100970,WW 005,Conference,36,FAC5039,IT,12:00,13:00,2026-06-03,Approved,0.72,4,0
BKG100971,Smart AGRI,Conference,36,FAC5058,TEXTILE,12:00,15:00,2026-05-12,Approved,0.9,4,0
BKG100972,WW 205,Training,39,FAC5033,ECE,14:00,16:00,2026-05-12,Approved,0.98,3,0
BKG100973,SF B03,Class,63,FAC5090,AIDS,15:00,17:00,2026-05-15,Approved,0.79,5,0
BKG100974,Cyber security Lab,Placement,51,FAC5117,CIVIL,14:00,17:00,2026-07-22,Approved,0.85,5,0
BKG100975,EIE CC Lab,Meeting,51,FAC5046,AIML,15:00,18:00,2026-06-21,Approved,0.86,5,0
BKG100976,BIOTECH SEMINAR HALL,Placement,109,FAC5005,IT,15:00,18:00,2026-06-05,Approved,0.91,3,0
BKG100977,ME206,Class,83,FAC5014,TEXTILE,14:00,16:00,2026-05-16,Approved,0.92,4,0
BKG100978,WW 117,Seminar,55,FAC5072,CSE,14:00,16:00,2026-06-24,Approved,0.92,4,0
BKG100979,WW 217,Training,21,FAC5104,AIDS,10:00,12:00,2026-05-15,Approved,0.52,3,1
BKG100980,Data Structure Lab (Computer  Lab-13),Lab,40,FAC5083,TEXTILE,15:00,17:00,2026-05-15,Approved,0.68,3,0
BKG100981,WW 002,Training,23,FAC5091,CIVIL,15:00,18:00,2026-07-20,Approved,0.57,4,0
BKG100982,ME304,Conference,78,FAC5055,CSE,11:00,12:00,2026-05-19,Approved,0.87,3,1
BKG100983,Cyber security Lab,Training,48,FAC5065,AIDS,14:00,15:00,2026-07-08,Approved,0.8,3,0
BKG100984,WW 223,Meeting,95,FAC5009,TEXTILE,15:00,17:00,2026-06-09,Approved,0.95,3,0
BKG100985,WW 226,Placement,81,FAC5023,CSE,15:00,16:00,2026-06-11,Approved,0.81,5,0
BKG100986,EW 201,Workshop,60,FAC5048,EEE,09:00,11:00,2026-07-06,Approved,1.0,4,1
BKG100987,EW 111,Workshop,46,FAC5024,CIVIL,15:00,18:00,2026-07-20,Approved,0.77,4,0
BKG100988,EW 104,Lab,59,FAC5076,AIML,10:00,12:00,2026-06-20,Approved,0.98,4,1
BKG100989,COMPUTER LAB - 9,Class,43,FAC5080,TEXTILE,15:00,18:00,2026-06-27,Approved,0.73,4,0
BKG100990,WW 219,Workshop,59,FAC5057,IT,12:00,13:00,2026-05-22,Approved,0.98,3,0
BKG100991,Mechatronics - Sensor and Instrumentation Laboratory,Class,30,FAC5036,ECE,14:00,16:00,2026-06-24,Approved,0.83,3,0
BKG100992,EW 209,Conference,50,FAC5030,CIVIL,15:00,16:00,2026-05-24,Approved,0.83,5,0
BKG100993,Computer Lab  (19) - Harita Lab,Lab,28,FAC5133,ECE,10:00,11:00,2026-06-22,Approved,0.72,5,1
BKG100994,Advanced embedded system laboratary,Training,54,FAC5110,MECH,09:00,10:00,2026-06-01,Approved,0.75,4,1
BKG100995,Programming Lab(COMPUTER LAB 6),Lab,59,FAC5099,CIVIL,09:00,12:00,2026-05-16,Approved,1.0,5,1
BKG100996,EW 218,Workshop,90,FAC5058,CSE,15:00,18:00,2026-06-16,Approved,0.9,5,0
BKG100997,Internet Center,Meeting,86,FAC5005,AIDS,15:00,16:00,2026-07-20,Approved,0.86,5,0
BKG100998,WW 217,Class,28,FAC5083,MECH,15:00,16:00,2026-05-06,Approved,0.7,5,0
BKG100999,EEE CC LAB,Training,125,FAC5007,AIML,11:00,13:00,2026-06-08,Approved,0.96,4,1
BKG101000,Computer Lab  (24) - CAD Lab,Lab,79,FAC5071,EEE,14:00,17:00,2026-06-22,Approved,1.0,5,0
BKG101001,COMPUTER LAB - 11,Conference,49,FAC5016,TEXTILE,12:00,13:00,2026-06-25,Approved,0.83,3,0
BKG101002,ME301,Seminar,71,FAC5071,CIVIL,12:00,14:00,2026-05-16,Approved,0.79,4,0
BKG101003,WW 227,Meeting,93,FAC5048,AIDS,10:00,12:00,2026-05-19,Approved,0.93,4,1
BKG101004,COMPUTER LAB - 8,Lab,47,FAC5117,AIDS,11:00,14:00,2026-07-22,Approved,0.8,3,1
BKG101005,ME202,Workshop,73,FAC5069,AIDS,10:00,13:00,2026-06-27,Approved,0.81,4,1
BKG101006,SUN FLOWER BLOCK - SEMINAR HALL I,Class,291,FAC5132,AIDS,10:00,13:00,2026-07-15,Approved,0.96,5,1
BKG101007,Mechatronics - Computer Center 49,Lab,20,FAC5032,IT,12:00,14:00,2026-04-29,Approved,0.67,4,0
BKG101008,EW 217,Seminar,21,FAC5037,ECE,11:00,13:00,2026-06-28,Approved,0.52,3,1
BKG101009,ME107,Class,89,FAC5043,TEXTILE,09:00,11:00,2026-07-06,Approved,0.99,4,1
BKG101010,EW 203,Conference,60,FAC5019,ECE,12:00,15:00,2026-05-15,Approved,1.0,3,0
BKG101011,ELCC smart class,Training,39,FAC5108,CSE,09:00,12:00,2026-05-17,Approved,0.98,5,1
BKG101012,WW 006,Conference,52,FAC5086,TEXTILE,15:00,17:00,2026-05-09,Approved,0.87,4,0
BKG101013,EW 113,Workshop,51,FAC5099,AIML,14:00,16:00,2026-04-29,Approved,0.85,4,0
BKG101014,EW 105,Class,50,FAC5082,ECE,15:00,17:00,2026-06-03,Approved,0.83,4,0
BKG101015,WW 005,Placement,30,FAC5013,MECH,10:00,12:00,2026-06-21,Approved,0.6,3,1
BKG101016,EW 113,Class,41,FAC5041,MECH,10:00,13:00,2026-05-14,Approved,0.68,4,1
BKG101017,WW 226,Seminar,96,FAC5037,ECE,10:00,12:00,2026-06-04,Approved,0.96,3,1
BKG101018,Mech Drawing Hall,Conference,145,FAC5048,ECE,15:00,16:00,2026-07-17,Approved,0.97,5,0
BKG101019,Computer Lab  (19) - Harita Lab,Placement,33,FAC5049,AIDS,10:00,11:00,2026-07-22,Approved,0.85,5,1
BKG101020,Cloud Computing(COMPUTER LAB 4),Meeting,57,FAC5042,AIDS,09:00,10:00,2026-05-19,Approved,0.97,5,1
BKG101021,WW 006,Conference,47,FAC5050,ECE,15:00,18:00,2026-05-30,Approved,0.78,3,0
BKG101022,EIE SEMINAR HALL,Class,147,FAC5106,MECH,09:00,12:00,2026-07-02,Approved,0.92,4,1
BKG101023,ELCC smart class,Seminar,23,FAC5027,AIML,09:00,11:00,2026-05-21,Approved,0.57,4,1
BKG101024,EW 107,Class,44,FAC5088,AIDS,14:00,16:00,2026-05-21,Approved,0.73,5,0
BKG101025,SF 001,Seminar,71,FAC5039,CIVIL,11:00,13:00,2026-05-18,Approved,0.89,5,1
BKG101026,EW 216,Meeting,32,FAC5036,IT,10:00,11:00,2026-05-27,Approved,0.8,5,1
BKG101027,WW 225,Lab,83,FAC5122,ECE,09:00,12:00,2026-05-30,Approved,0.83,3,1
BKG101028,COMPUTER LAB - 8,Lab,54,FAC5023,IT,12:00,13:00,2026-06-07,Approved,0.92,5,0
BKG101029,EIE smart class,Placement,47,FAC5017,AIDS,10:00,11:00,2026-06-01,Approved,0.94,3,1
BKG101030,Computer Lab  (19) - Harita Lab,Placement,35,FAC5022,TEXTILE,14:00,15:00,2026-06-20,Approved,0.9,3,0
BKG101031,EW 210,Meeting,31,FAC5043,TEXTILE,11:00,12:00,2026-05-12,Approved,0.78,5,1
BKG101032,BAS Lab(Computer Lab 1),Conference,36,FAC5115,AIML,10:00,12:00,2026-07-01,Approved,0.9,3,1
BKG101033,Mech library,Conference,27,FAC5025,IT,14:00,17:00,2026-07-06,Approved,0.68,5,0
BKG101034,Cyber security Lab,Workshop,52,FAC5110,IT,11:00,14:00,2026-07-11,Approved,0.87,4,1
BKG101035,WW 003,Workshop,30,FAC5094,CSE,10:00,12:00,2026-06-05,Approved,0.75,4,1
BKG101036,AERO SEMINAR HALL,Class,69,FAC5020,ECE,11:00,13:00,2026-07-08,Approved,0.96,5,1
BKG101037,EW 101,Class,40,FAC5081,EEE,11:00,13:00,2026-06-17,Approved,0.67,3,1
BKG101038,SF 102,Meeting,67,FAC5130,CSE,11:00,13:00,2026-06-04,Approved,0.84,5,1
BKG101039,Servo Lab,Workshop,200,FAC5098,AIML,14:00,15:00,2026-06-06,Approved,0.98,5,0
BKG101040,WW 007,Workshop,42,FAC5038,CSE,09:00,10:00,2026-05-22,Approved,0.7,5,1
BKG101041,Power electronics laboratary,Training,67,FAC5109,AIML,12:00,13:00,2026-06-05,Approved,0.93,5,0
BKG101042,SF 102,Conference,79,FAC5041,ECE,11:00,12:00,2026-06-01,Approved,0.99,5,1
BKG101043,WW 221,Meeting,26,FAC5008,EEE,11:00,12:00,2026-06-07,Approved,0.65,4,1
BKG101044,WW 205,Meeting,30,FAC5030,IT,15:00,17:00,2026-07-13,Approved,0.75,5,0
BKG101045,EW 203,Workshop,45,FAC5079,CSE,10:00,12:00,2026-05-18,Approved,0.75,4,1
BKG101046,COMPUTER LAB - 8,Lab,40,FAC5022,ECE,14:00,16:00,2026-07-08,Approved,0.68,4,0
BKG101047,WW 212,Workshop,88,FAC5092,CSE,09:00,12:00,2026-05-13,Approved,0.88,3,1
BKG101048,EW 115,Workshop,40,FAC5004,AIDS,12:00,15:00,2026-07-14,Approved,0.67,4,0
BKG101049,EW 203,Placement,57,FAC5036,AIDS,12:00,15:00,2026-07-06,Approved,0.95,4,0
BKG101050,COMPUTER LAB - 8,Seminar,45,FAC5014,AIDS,10:00,13:00,2026-06-26,Approved,0.76,4,1
BKG101051,Godrej lab,Meeting,36,FAC5121,TEXTILE,11:00,13:00,2026-07-16,Approved,0.64,4,1
BKG101052,ME101,Conference,89,FAC5112,ECE,14:00,16:00,2026-05-28,Approved,0.99,3,0
BKG101053,ME201,Placement,81,FAC5133,CIVIL,15:00,16:00,2026-07-18,Approved,0.9,3,0
BKG101054,EEE smart class,Seminar,67,FAC5072,AIDS,09:00,10:00,2026-05-21,Approved,0.96,4,1
BKG101055,Computer Lab (26),Class,65,FAC5089,ECE,09:00,11:00,2026-06-18,Approved,0.94,4,1
BKG101056,Programming Lab(COMPUTER LAB 6),Meeting,54,FAC5105,AIML,10:00,12:00,2026-07-01,Approved,0.92,3,1
BKG101057,WW 008,Workshop,52,FAC5035,AIML,11:00,13:00,2026-05-14,Approved,0.87,4,1
BKG101058,EW 116,Class,49,FAC5067,AIDS,10:00,12:00,2026-05-12,Approved,0.82,5,1
BKG101059,WW 220,Class,38,FAC5105,CSE,11:00,12:00,2026-06-11,Approved,0.95,5,1
BKG101060,WW 106,Training,31,FAC5083,IT,12:00,15:00,2026-05-03,Approved,0.62,3,0
BKG101061,Artificial Intelligence Lab(COMPUTER LAB 2),Seminar,59,FAC5135,TEXTILE,15:00,17:00,2026-07-18,Approved,0.83,5,0
BKG101062,WW 114,Conference,40,FAC5016,CIVIL,09:00,12:00,2026-05-07,Approved,0.67,4,1
BKG101063,EW 114,Training,50,FAC5129,ECE,12:00,13:00,2026-04-28,Approved,0.83,4,0
BKG101064,ME205,Placement,77,FAC5055,TEXTILE,09:00,12:00,2026-06-23,Approved,0.86,5,1
BKG101065,Analog Communication Lab,Seminar,20,FAC5072,MECH,14:00,15:00,2026-07-17,Approved,0.56,5,0
BKG101066,SF 103,Seminar,71,FAC5027,MECH,11:00,14:00,2026-05-15,Approved,0.89,5,1
BKG101067,SF 103,Workshop,80,FAC5124,ECE,09:00,11:00,2026-06-29,Approved,1.0,3,1
BKG101068,Smart AGRI,Conference,26,FAC5098,AIML,15:00,16:00,2026-05-27,Approved,0.65,5,0
BKG101069,IECC SEMINAR HALL,Placement,157,FAC5010,TEXTILE,12:00,13:00,2026-06-30,Approved,0.98,3,0
BKG101070,WW 218,Seminar,48,FAC5129,AIML,15:00,17:00,2026-06-15,Approved,0.8,4,0
BKG101071,WW 226,Seminar,92,FAC5108,IT,12:00,13:00,2026-06-13,Approved,0.92,5,0
BKG101072,Class Room 2,Lab,52,FAC5056,CIVIL,10:00,12:00,2026-05-15,Approved,0.87,4,1
BKG101073,Computer Lab (26),Meeting,66,FAC5089,AIML,10:00,13:00,2026-06-08,Approved,0.96,4,1
BKG101074,EW 205,Conference,26,FAC5122,EEE,14:00,15:00,2026-06-29,Approved,0.65,4,0
BKG101075,EW 101,Workshop,50,FAC5098,TEXTILE,14:00,15:00,2026-07-22,Approved,0.83,5,0
BKG101076,SF 203,Conference,71,FAC5049,ECE,09:00,12:00,2026-07-15,Approved,0.89,5,1
BKG101077,ME102,Training,70,FAC5018,CIVIL,11:00,14:00,2026-05-16,Approved,0.78,5,1
BKG101078,PSKILL Lab 3,Meeting,66,FAC5098,CSE,15:00,16:00,2026-07-21,Approved,1.0,4,0
BKG101079,Database management system(computer lab 5),Placement,57,FAC5035,ECE,12:00,14:00,2026-05-01,Approved,0.97,5,0
BKG101080,Mechatronics - Computer Center 49,Meeting,14,FAC5111,CIVIL,10:00,11:00,2026-05-12,Approved,0.47,5,1
BKG101081,Computer lab - (18),Lab,80,FAC5096,ECE,12:00,13:00,2026-07-18,Approved,0.9,5,0
BKG101082,EW 207,Placement,52,FAC5072,MECH,10:00,12:00,2026-07-02,Approved,0.87,5,1
BKG101083,Agri Lab,Placement,25,FAC5057,IT,09:00,10:00,2026-07-08,Approved,0.56,4,1
BKG101084,PSKILL Lab 3,Meeting,56,FAC5115,TEXTILE,15:00,16:00,2026-06-24,Approved,0.85,5,0
BKG101085,ME201,Workshop,71,FAC5085,CSE,11:00,12:00,2026-05-15,Approved,0.79,3,1
BKG101086,SUN FLOWER BLOCK - SEMINAR HALL II,Training,176,FAC5029,EEE,11:00,14:00,2026-04-28,Approved,0.98,4,1
BKG101087,ME302,Seminar,81,FAC5037,AIDS,10:00,13:00,2026-05-21,Approved,0.9,5,1
BKG101088,Agri Lab,Placement,26,FAC5130,CIVIL,09:00,10:00,2026-05-15,Approved,0.58,4,1
BKG101089,COMPUTER LAB - 10,Training,46,FAC5101,ECE,10:00,12:00,2026-07-14,Approved,0.78,4,1
BKG101090,Smart AGRI,Conference,30,FAC5015,IT,15:00,17:00,2026-07-14,Approved,0.75,4,0
BKG101091,ME305,Placement,74,FAC5005,MECH,15:00,17:00,2026-05-23,Approved,0.82,3,0
BKG101092,COMPUTER LAB - 12,Lab,45,FAC5075,CSE,11:00,12:00,2026-05-15,Approved,0.76,3,1
BKG101093,Computer Lab (21),Workshop,55,FAC5080,AIML,14:00,15:00,2026-05-10,Approved,0.93,4,0
BKG101094,COMPUTER LAB - 12,Conference,43,FAC5050,TEXTILE,10:00,12:00,2026-05-27,Approved,0.73,4,1
BKG101095,WW 211,Seminar,57,FAC5080,AIDS,09:00,11:00,2026-05-06,Approved,0.95,4,1
BKG101096,EW 115,Training,46,FAC5113,AIDS,09:00,12:00,2026-06-03,Approved,0.77,4,1
BKG101097,ME302,Training,72,FAC5124,ECE,11:00,13:00,2026-07-22,Approved,0.8,3,1
BKG101098,ME202,Meeting,86,FAC5128,ECE,14:00,15:00,2026-06-02,Approved,0.96,5,0
BKG101099,WW 216,Placement,40,FAC5073,AIML,14:00,15:00,2026-06-08,Approved,1.0,3,0
BKG101100,Internet Center,Lab,80,FAC5119,ECE,12:00,13:00,2026-07-07,Approved,0.8,3,0
BKG101101,WW 114,Placement,41,FAC5069,CSE,14:00,15:00,2026-05-29,Approved,0.68,3,0
BKG101102,WW 221,Seminar,32,FAC5041,AIDS,15:00,16:00,2026-05-06,Approved,0.8,4,0
BKG101103,WW 219,Workshop,48,FAC5020,AIDS,12:00,14:00,2026-06-19,Approved,0.8,4,0
BKG101104,Computer lab - (18),Conference,75,FAC5073,EEE,15:00,16:00,2026-05-14,Approved,0.84,5,0
BKG101105,Data Science Lab,Class,89,FAC5093,EEE,11:00,13:00,2026-06-14,Approved,0.99,5,1
BKG101106,Artificial Intelligence Lab(COMPUTER LAB 2),Conference,65,FAC5023,CIVIL,14:00,15:00,2026-06-13,Approved,0.92,3,0
BKG101107,EW 214,Placement,44,FAC5033,EEE,11:00,13:00,2026-05-11,Approved,0.73,3,1
BKG101108,Signal Processing Lab,Meeting,27,FAC5028,AIML,12:00,14:00,2026-06-04,Approved,0.68,5,0
BKG101109,EW 111,Training,58,FAC5109,CSE,10:00,13:00,2026-06-18,Approved,0.97,3,1
BKG101110,ME202,Placement,89,FAC5016,CSE,12:00,14:00,2026-07-02,Approved,0.99,3,0
BKG101111,PSKILL Lab 2,Training,63,FAC5038,TEXTILE,14:00,17:00,2026-06-12,Approved,0.95,3,0
BKG101112,EW 217,Placement,39,FAC5075,MECH,14:00,15:00,2026-06-21,Approved,0.98,5,0
BKG101113,WW 110,Class,35,FAC5098,IT,12:00,15:00,2026-05-21,Approved,0.7,3,0
BKG101114,Analog Communication Lab,Training,33,FAC5068,EEE,12:00,14:00,2026-07-03,Approved,0.92,4,0
BKG101115,ECE SEMINAR HALL,Training,179,FAC5011,MECH,11:00,14:00,2026-07-21,Approved,0.99,5,1
BKG101116,WW 214,Lab,48,FAC5078,AIDS,09:00,11:00,2026-07-21,Approved,0.8,5,1
BKG101117,EIE SEMINAR HALL,Training,157,FAC5011,EEE,12:00,15:00,2026-05-09,Approved,0.98,5,0
BKG101118,COMPUTER LAB - 11,Meeting,42,FAC5005,CSE,10:00,11:00,2026-06-06,Approved,0.71,4,1
BKG101119,Mechatronics - Computer Center 49,Lab,10,FAC5122,EEE,11:00,14:00,2026-05-22,Approved,0.33,3,1
BKG101120,EW 117,Placement,60,FAC5083,IT,11:00,14:00,2026-06-22,Approved,1.0,4,1
BKG101121,Cyber security Lab,Workshop,48,FAC5080,AIDS,09:00,10:00,2026-06-29,Approved,0.8,5,1
BKG101122,COMPUTER LAB - 9,Workshop,51,FAC5029,EEE,11:00,13:00,2026-06-01,Approved,0.86,4,1
BKG101123,Programming Lab(COMPUTER LAB 6),Lab,46,FAC5073,EEE,15:00,16:00,2026-05-07,Approved,0.78,4,0
BKG101124,ME107,Training,85,FAC5049,CIVIL,12:00,15:00,2026-06-17,Approved,0.94,4,0
BKG101125,WW 224,Workshop,97,FAC5046,MECH,11:00,12:00,2026-05-14,Approved,0.97,4,1
BKG101126,EW 103,Training,56,FAC5090,IT,14:00,17:00,2026-07-11,Approved,0.93,4,0
BKG101127,Database management system(computer lab 5),Conference,40,FAC5102,CIVIL,11:00,14:00,2026-07-22,Approved,0.68,4,1
BKG101128,WW 004,Seminar,22,FAC5105,MECH,11:00,12:00,2026-06-05,Approved,0.55,5,1
BKG101129,Computer Lab  (24) - CAD Lab,Seminar,68,FAC5018,EEE,11:00,13:00,2026-07-11,Approved,0.86,3,1
BKG101130,EW 116,Seminar,43,FAC5027,EEE,11:00,13:00,2026-05-11,Approved,0.72,5,1
BKG101131,EW 209,Conference,56,FAC5126,MECH,11:00,12:00,2026-07-08,Approved,0.93,3,1
BKG101132,EIE CC Lab,Workshop,47,FAC5085,CSE,12:00,13:00,2026-06-24,Approved,0.8,4,0
BKG101133,WW 114,Placement,41,FAC5054,TEXTILE,10:00,11:00,2026-05-21,Approved,0.68,5,1
BKG101134,Mechatronics - Computer Center 49,Seminar,20,FAC5082,EEE,15:00,16:00,2026-06-04,Approved,0.67,4,0
BKG101135,EW 209,Seminar,60,FAC5131,TEXTILE,09:00,11:00,2026-07-18,Approved,1.0,4,1
BKG101136,WW 221,Meeting,36,FAC5054,TEXTILE,15:00,18:00,2026-06-24,Approved,0.9,3,0
BKG101137,EW 201,Seminar,46,FAC5115,ECE,10:00,13:00,2026-06-23,Approved,0.77,5,1
BKG101138,WW 214,Class,53,FAC5016,CSE,15:00,16:00,2026-06-24,Approved,0.88,4,0
BKG101139,AERO SEMINAR HALL,Workshop,58,FAC5015,EEE,11:00,14:00,2026-05-20,Approved,0.81,3,1
BKG101140,BAS Lab(Computer Lab 1),Lab,22,FAC5099,EEE,11:00,13:00,2026-06-13,Approved,0.55,4,1
BKG101141,WW 218,Workshop,60,FAC5006,AIML,14:00,15:00,2026-05-26,Approved,1.0,5,0
BKG101142,EW 208,Placement,47,FAC5059,CSE,12:00,15:00,2026-05-25,Approved,0.78,3,0
BKG101143,Internet Center,Class,99,FAC5028,TEXTILE,11:00,13:00,2026-05-02,Approved,0.99,3,1
BKG101144,Computer Lab (26),Lab,63,FAC5012,CIVIL,09:00,10:00,2026-07-21,Approved,0.91,4,1
BKG101145,COMPUTER LAB - 8,Meeting,59,FAC5103,ECE,15:00,16:00,2026-06-27,Approved,1.0,5,0
BKG101146,CIVIL CONFERENCE HALL,Seminar,20,FAC5008,ECE,14:00,15:00,2026-07-12,Approved,0.67,4,0
BKG101147,EW 216,Workshop,32,FAC5081,AIDS,14:00,15:00,2026-04-30,Approved,0.8,5,0
BKG101148,TEXTILE SEMINAR HALL,Conference,170,FAC5011,AIML,15:00,18:00,2026-06-01,Approved,0.94,5,0
BKG101149,Computer Lab  (24) - CAD Lab,Conference,75,FAC5104,MECH,10:00,11:00,2026-05-28,Approved,0.95,3,1
BKG101150,WW 011,Class,52,FAC5084,TEXTILE,15:00,18:00,2026-07-13,Approved,0.87,4,0
BKG101151,EW 210,Placement,39,FAC5092,EEE,15:00,17:00,2026-07-18,Approved,0.98,3,0
BKG101152,CIVIL CONFERENCE HALL,Placement,16,FAC5036,TEXTILE,14:00,16:00,2026-07-04,Approved,0.53,4,0
BKG101153,Programming Lab(COMPUTER LAB 6),Lab,48,FAC5027,ECE,12:00,15:00,2026-06-28,Approved,0.81,5,0
BKG101154,Computer lab - (18),Workshop,71,FAC5110,CSE,09:00,10:00,2026-06-16,Approved,0.8,3,1
BKG101155,Strength of materials,Training,42,FAC5054,AIDS,09:00,11:00,2026-05-24,Approved,0.88,5,1
BKG101156,ME204,Seminar,72,FAC5117,AIML,09:00,11:00,2026-06-09,Approved,0.8,5,1
BKG101157,ME108,Meeting,76,FAC5022,TEXTILE,10:00,12:00,2026-06-14,Approved,0.84,5,1
BKG101158,EW 114,Seminar,52,FAC5118,AIDS,11:00,13:00,2026-05-26,Approved,0.87,4,1
BKG101159,EW 215,Conference,60,FAC5123,AIDS,10:00,13:00,2026-07-13,Approved,1.0,5,1
BKG101160,WW 220,Conference,25,FAC5127,ECE,11:00,13:00,2026-07-04,Approved,0.62,5,1
BKG101161,WW 215,Conference,56,FAC5084,IT,09:00,12:00,2026-06-16,Approved,0.93,4,1
BKG101162,Class Room 1,Training,41,FAC5048,AIML,09:00,11:00,2026-06-19,Approved,0.68,5,1
BKG101163,Computer Lab (20),Lab,43,FAC5068,IT,11:00,12:00,2026-06-11,Approved,0.73,4,1
BKG101164,WW 214,Workshop,50,FAC5032,ECE,10:00,12:00,2026-06-13,Approved,0.83,4,1
BKG101165,AI BASED INDUSTRIAL AUTOMATION,Training,23,FAC5058,CIVIL,09:00,11:00,2026-07-03,Approved,0.57,5,1
BKG101166,WW 225,Conference,91,FAC5061,EEE,11:00,12:00,2026-06-04,Approved,0.91,3,1
BKG101167,SF 202,Seminar,69,FAC5096,EEE,14:00,17:00,2026-05-25,Approved,0.86,5,0
BKG101168,Computer Lab (26),Lab,53,FAC5088,CSE,10:00,11:00,2026-06-17,Approved,0.77,3,1
BKG101169,Artificial Intelligence Lab(COMPUTER LAB 2),Lab,69,FAC5060,CSE,15:00,16:00,2026-05-27,Approved,0.97,5,0
BKG101170,WW 227,Seminar,92,FAC5099,CSE,10:00,12:00,2026-07-05,Approved,0.92,4,1
BKG101171,EW 207,Placement,45,FAC5064,CSE,15:00,18:00,2026-05-03,Approved,0.75,5,0
BKG101172,EW 117,Conference,45,FAC5014,EEE,09:00,10:00,2026-06-03,Approved,0.75,5,1
BKG101173,CIVIL CONFERENCE HALL,Placement,24,FAC5042,TEXTILE,12:00,15:00,2026-05-02,Approved,0.8,5,0
BKG101174,ME303,Class,74,FAC5046,MECH,14:00,17:00,2026-07-01,Approved,0.82,5,0
BKG101175,EW 214,Lab,59,FAC5103,ECE,11:00,13:00,2026-07-15,Approved,0.98,3,1
BKG101176,Internet Center,Seminar,90,FAC5110,CSE,12:00,14:00,2026-07-06,Approved,0.9,5,0
BKG101177,WW 006,Training,44,FAC5075,AIML,10:00,13:00,2026-05-03,Approved,0.73,5,1
BKG101178,Smart AGRI,Placement,23,FAC5088,MECH,15:00,17:00,2026-06-18,Approved,0.57,3,0
BKG101179,WW 106,Meeting,49,FAC5012,AIDS,14:00,15:00,2026-06-23,Approved,0.98,4,0
BKG101180,WW 220,Meeting,24,FAC5009,AIDS,10:00,12:00,2026-05-05,Approved,0.6,3,1
BKG101181,EW 218,Class,88,FAC5010,AIML,12:00,15:00,2026-05-07,Approved,0.88,5,0
BKG101182,WW 002,Training,26,FAC5001,MECH,10:00,12:00,2026-05-20,Approved,0.65,4,1
BKG101183,EW 203,Placement,43,FAC5125,AIDS,12:00,15:00,2026-07-03,Approved,0.72,5,0
BKG101184,WW 219,Class,50,FAC5082,EEE,12:00,15:00,2026-06-24,Approved,0.83,5,0
BKG101185,EW 203,Meeting,56,FAC5057,CIVIL,12:00,14:00,2026-05-20,Approved,0.93,3,0
BKG101186,EW 118,Workshop,42,FAC5018,TEXTILE,11:00,14:00,2026-07-20,Approved,0.7,5,1
BKG101187,Analog Communication Lab,Workshop,24,FAC5085,CSE,15:00,16:00,2026-07-11,Approved,0.67,4,0
